sequence_length,batch_size,learning_rate,epoch,train_loss,val_loss,val_accuracy,val_topk_accuracy
50,64,1e-05,1,4.327258598236811,3.991922728002888,0.16168668256971291,0.34759809163444927
50,64,1e-05,2,3.667007612046741,3.7258924882705897,0.18425598420662992,0.3941247840750185
50,64,1e-05,3,3.4626519566490535,3.557562720285703,0.2026815826272929,0.42178374598996465
50,64,1e-05,4,3.3884396076202394,3.4669007242542422,0.21429012091798963,0.4376902196265526
50,64,1e-05,5,3.3107975823538642,3.400077813292203,0.2247367771654191,0.4479209508924899
50,64,1e-05,6,3.1924193427676246,3.3431725926595193,0.232582051492967,0.4590565106522991
50,64,1e-05,7,3.120722841081165,3.305580246938418,0.2387924652463601,0.4637348852512955
50,64,1e-05,8,3.160793247677031,3.273965783315162,0.24244262564777494,0.4687422883935181
50,64,1e-05,9,3.088018426441011,3.2410307387783104,0.24759397877765896,0.47318417372707083
50,64,1e-05,10,3.0842347122374036,3.200756360406745,0.25003084642592743,0.47763634120259935
50,64,1e-05,11,3.0045171113241285,3.1949937147636938,0.2526013819198816,0.48065929094348936
50,64,1e-05,12,3.0317661285400392,3.162518961788857,0.2588426420992021,0.48661265114748703
50,64,1e-05,13,2.9792275973728723,3.139747825387406,0.2597269063091223,0.4882577938636177
50,64,1e-05,14,2.9395182427905855,3.1293533664860136,0.2654232129637246,0.4924734720737024
50,64,1e-05,15,2.875423369095439,3.1074540092520517,0.2669860985440487,0.4950028789997532
50,64,1e-05,16,2.815637926136454,3.0932306916746373,0.27078020893312493,0.49947561075923336
50,64,1e-05,17,2.8360459708032155,3.0720358025537777,0.26945381261824464,0.499496175043185
50,64,1e-05,18,2.779827565451463,3.0700843334198,0.27743275479147816,0.5057271530805297
50,64,1e-05,19,2.8082243631283443,3.0552517355304873,0.27751501192728467,0.507948095747306
50,64,1e-05,20,2.835949192728315,3.0547664688058096,0.2812165830385786,0.5107654026486798
