sequence_length,batch_size,learning_rate,epoch,train_loss,val_loss,val_accuracy,val_topk_accuracy
100,64,1e-05,1,4.185887306660145,3.6748754999467304,0.17275621334822674,0.36389835241552637
100,64,1e-05,2,3.591310892019186,3.428667379277093,0.1940351857023178,0.40994135716280367
100,64,1e-05,3,3.375389356870909,3.302408910223416,0.21247696174253003,0.4287740854509913
100,64,1e-05,4,3.282948487513774,3.2249817975929806,0.2230661826305501,0.4416419994414968
100,64,1e-05,5,3.204714976989471,3.1612040953976766,0.23056129572745043,0.45432002234012847
100,64,1e-05,6,3.1554313081878798,3.117776889886175,0.23753141580564088,0.4631332030159173
100,64,1e-05,7,3.0810758487598315,3.08343734060015,0.24328399888299357,0.4683943032672438
100,64,1e-05,8,3.075458369813524,3.0474977982895717,0.2487685004188774,0.47518570231778834
100,64,1e-05,9,3.0428571550695747,3.033573887177876,0.25311365540351854,0.47572186540072603
100,64,1e-05,10,2.985150775393924,2.9986311750752583,0.2572577492320581,0.48364144093828537
100,64,1e-05,11,2.9340655417055697,2.978849470615387,0.260083775481709,0.4866238480871265
100,64,1e-05,12,2.9166896719116346,2.9526016137429645,0.2628539514102206,0.4926891929628595
100,64,1e-05,13,2.91231401707675,2.939826773745673,0.26592571907288465,0.4953141580564088
100,64,1e-05,14,2.837805477348534,2.923878563301904,0.2697905612957274,0.4986651773247696
100,64,1e-05,15,2.8331689125782735,2.9182597377470563,0.2737224239039375,0.5014688634459649
100,64,1e-05,16,2.808715729160352,2.9089546501636505,0.27718514381457693,0.5034012845573862
100,64,1e-05,17,2.735252543914694,2.876819052866527,0.28205529181792793,0.5094666294331193
100,64,1e-05,18,2.825955770037196,2.8635071430887495,0.28384250209438705,0.5142474169226473
100,64,1e-05,19,2.7586345124889062,2.858757393700736,0.2852834403797822,0.5158223959787769
100,64,1e-05,20,2.721632298585531,2.843528687953949,0.28879084054733317,0.5197542585869869
